State,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,Unemployment,Income
Maryland,Wicomico County,7385,3659,3726,7.6,71.0,16.4,0.0,2.4,0.4,10.1,55045.0
Maryland,Wicomico County,4683,2187,2496,1.8,88.6,6.6,0.1,0.7,0.0,10.4,52523.0
Maryland,Wicomico County,4163,1951,2212,0.8,91.1,3.0,0.0,3.1,0.0,5.8,84671.0
Maryland,Wicomico County,4454,2102,2352,0.7,91.8,5.7,0.0,0.0,0.0,2.7,63906.0
Maryland,Wicomico County,4210,2176,2034,3.0,78.7,14.2,0.0,1.1,0.0,7.6,59375.0
Maryland,Wicomico County,8120,4079,4041,13.2,62.8,19.8,0.5,1.7,0.0,5.3,59262.0
Maryland,Wicomico County,6860,3477,3383,0.6,85.6,11.4,0.0,0.0,0.0,8.2,72755.0
Maryland,Worcester County,1675,945,730,3.0,89.6,3.5,0.0,1.4,0.0,10.9,51042.0
Maryland,Worcester County,2276,1289,987,3.2,89.0,3.0,1.4,0.3,0.0,7.2,81500.0
Maryland,Worcester County,3166,1577,1589,5.8,93.6,0.0,0.0,0.6,0.0,8.3,52005.0
Maryland,Worcester County,2909,1554,1355,4.3,91.6,2.1,0.0,0.0,0.0,7.2,71889.0
Maryland,Worcester County,2969,1447,1522,9.4,83.4,3.0,0.0,1.3,0.9,7.4,74571.0
Maryland,Worcester County,2598,1231,1367,3.3,88.7,0.3,0.4,4.0,0.0,6.4,73912.0
Maryland,Worcester County,5045,2669,2376,1.7,89.9,7.3,0.0,0.0,0.0,5.6,68347.0
Maryland,Worcester County,1795,937,858,5.0,86.0,8.7,0.0,0.0,0.0,7.8,70625.0
Maryland,Worcester County,4594,2333,2261,2.2,64.1,29.1,0.0,3.5,0.0,6.6,43917.0
Maryland,Worcester County,6729,3159,3570,2.3,88.3,7.5,0.0,1.0,0.0,3.5,65946.0
Maryland,Worcester County,3394,1597,1797,3.7,82.0,13.6,0.0,0.0,0.0,8.4,74844.0
Maryland,Worcester County,2761,1303,1458,3.5,51.6,38.8,0.0,0.0,0.0,12.0,36832.0
Maryland,Worcester County,3640,1682,1958,3.8,78.8,14.0,0.0,2.4,0.0,4.8,55742.0
Maryland,Worcester County,4629,1959,2670,2.2,49.8,44.4,0.3,1.6,0.0,11.2,35943.0
Maryland,Worcester County,3379,1523,1856,1.5,88.0,4.4,1.0,2.7,0.0,4.9,58425.0
Maryland,Worcester County,0,0,0,,,,,,,,
Maryland,Worcester County,0,0,0,,,,,,,,
Maryland,Baltimore city,3201,1460,1741,1.8,86.6,6.8,0.0,3.7,0.0,2.6,95625.0
Maryland,Baltimore city,3145,1614,1531,2.1,86.9,5.2,0.0,4.4,0.0,1.4,109102.0
Maryland,Baltimore city,2552,1319,1233,3.8,85.9,2.0,0.0,4.1,0.0,0.8,137275.0
Maryland,Baltimore city,2573,1315,1258,4.0,84.0,2.2,0.6,5.5,0.0,3.4,112059.0
Maryland,Baltimore city,1712,784,928,6.1,85.4,4.3,0.0,2.3,0.0,1.2,92000.0
Maryland,Baltimore city,1877,887,990,14.2,70.9,6.6,0.0,3.1,0.0,4.8,88553.0
Maryland,Baltimore city,1857,934,923,16.6,60.9,12.5,0.8,6.4,0.0,2.0,80221.0
Maryland,Baltimore city,3768,1912,1856,8.9,75.3,2.2,0.0,7.6,0.0,1.8,96667.0
Maryland,Baltimore city,3355,1635,1720,18.7,12.2,66.6,0.5,1.6,0.0,19.6,28227.0
Maryland,Baltimore city,2327,1186,1141,8.9,47.2,31.2,0.0,10.7,0.0,3.0,88077.0
Maryland,Baltimore city,4007,2320,1687,6.9,49.8,13.6,0.0,23.7,2.2,3.4,61754.0
Maryland,Baltimore city,865,316,549,3.4,41.7,33.2,0.1,11.6,1.0,0.0,56250.0
Maryland,Baltimore city,2948,1291,1657,18.9,26.7,48.2,0.6,3.9,0.0,6.5,55781.0
Maryland,Baltimore city,3075,1633,1442,12.9,42.5,41.6,0.3,1.0,0.0,9.9,66371.0
Maryland,Baltimore city,1931,968,963,12.2,34.4,43.7,0.0,4.5,0.0,7.4,57679.0
Maryland,Baltimore city,1433,779,654,1.6,28.5,64.8,0.8,3.2,0.0,4.8,51932.0
Maryland,Baltimore city,2889,1300,1589,11.0,1.6,84.7,1.3,0.0,0.0,18.5,33750.0
Maryland,Baltimore city,2817,1327,1490,4.5,0.4,94.3,0.0,0.3,0.0,28.3,28510.0
Maryland,Baltimore city,885,424,461,16.4,3.6,78.0,1.9,0.0,0.0,9.0,28566.0
